scene,config,samosa_mode,run,shoebox_ms,seg_ms,scene_class_ms,rir_ms,audio_ms,client_total_ms,rtt_ms,network_overhead_ms,server_total_ms,srv_seg_ms,srv_mobilenet_ms,srv_scene_ms,srv_rir_ms,srv_shoebox_ms,client_avg_mW,client_peak_mW,client_energy_mJ,client_power_backend,server_avg_mW,server_peak_mW,server_energy_mJ,server_power_backend,t60
cathedral,A,False,1,1.3871250048396178,94.14545899926452,0.029416994948405772,12.256708003405947,5.5010420037433505,113.31975100620184,,,,,,,,,3235.4,3235.4,366.6,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
cathedral,A,False,2,2.5611249948269688,90.55850000004284,0.018165999790653586,12.350582997896709,6.340415995509829,111.828789988067,,,,,,,,,3235.4,3235.4,361.8,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
cathedral,A,False,3,8.030459001020063,92.78370899846777,0.016999998479150236,12.153542003943585,5.9229999969829805,118.90770999889355,,,,,,,,,3235.4,3235.4,384.7,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
cathedral,A,False,4,2.387874999840278,93.1375840009423,0.020459003280848265,12.66337499691872,5.897707997064572,114.10700099804671,,,,,,,,,3235.4,3235.4,369.2,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
cathedral,A,True,0,2.307165996171534,13.101917000312824,0.039375001506414264,10.321082998416387,3.841917001409456,29.611457997816615,,,,,,,,,3235.4,3235.4,95.8,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
cathedral,A,True,1,1.713167002890259,12.76954200147884,0.04704200546257198,10.669916999177076,3.589624997403007,28.789293006411754,,,,,,,,,3235.4,3235.4,93.1,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
cathedral,A,True,2,1.9252499987487681,14.39158300490817,0.0428749990533106,10.165540996240452,5.377667002903763,31.902916001854464,,,,,,,,,3235.4,3235.4,103.2,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
cathedral,A,True,3,1.582665994646959,12.856959001510404,0.037333004001993686,10.644792004313786,4.761750002217013,29.883500006690156,,,,,,,,,3235.4,3235.4,96.7,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
cathedral,A,True,4,1.5301670064218342,12.352375000773463,0.019958002667408437,10.657708000508137,3.5789169996860437,28.139125010056887,,,,,,,,,3235.4,3235.4,91.0,"macos-ioreg (battery, on-battery only)",,,,,6.342522351346589
cathedral,B,False,0,1.9812919999822043,,0.02966700412798673,13.886542001273483,5.476999998791143,101.46525100572035,80.09075000154553,34.13379100311431,45.95695899843122,45.95695899843122,,,,,3235.4,3235.4,328.3,"macos-ioreg (battery, on-battery only)",32000.0,32000.0,1470.6,nvidia-smi (GPU),6.342501098064728
